date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_tweets_verified,info_tweets_unverified,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_iri,info_iri_T,info_iri_RE,info_iri_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new,epi_rt,epi_rt_low90,epi_rt_high90
2020-04-09,_WORLD,2323159,481779,104566,1736814,1873375,74170,2248989,121151,56291,83361,0.3172,65593,0,2255,118896,132,2256,40865,11881,1157,0.272495013185258,0.2675883115185264,0.07106428182001436,0.320864556924439,0.3381878072922583,0.2623941958887545,0.3419231260375431,0.0052,1568806,87019,102470,7782,10367942,602862,,,
2020-04-10,_WORLD,2319007,460398,106321,1752288,1861558,65797,2253210,121309,55786,83323,0.315,64606,0,2380,118929,160,2930,40852,10217,1627,0.2636505909488838,0.260213323979629,0.10550982190319524,0.30009504544431087,0.3361263626959497,0.2688207315072987,0.33955826148043455,0.0031,1654341,85535,109872,7402,10975887,647253,,,
2020-04-11,_WORLD,2270181,426188,106904,1737089,1820992,53686,2216494,132058,48668,79428,0.2693,63431,0,2360,129698,112,3271,31623,11838,1824,0.27034205985079,0.27129222505986994,0.09468997255223059,0.2871152421691294,0.27409671179883943,0.2539471497423965,0.27508053849212466,,1728652,74311,116028,6156,11593632,633665,,,
2020-04-12,_WORLD,2275898,428433,111718,1735747,1803968,56322,2219575,139016,54751,74412,0.2826,59426,0,2231,136785,90,3049,36734,13167,1711,0.2577243326085284,0.25727109520436114,0.19488195698790103,0.26408327794701886,0.28916297176693306,0.25734307439988074,0.2907579856803336,,1848346,119694,121890,5862,13917182,495934,,,
2020-04-13,_WORLD,2291685,488204,115636,1687845,1824364,74761,2216924,121032,52762,85694,0.3036,64663,0,1815,119217,96,1705,37434,11936,1591,0.23788953591227005,0.2372355455160102,0.12239701551893034,0.2528070468462822,0.32334659892039813,0.26860483488702797,0.3263983088170528,-0.0038,1919078,70732,127864,5974,13300052,483075,,,
2020-04-14,_WORLD,2300230,509657,112099,1678474,1829715,79930,2220300,121927,49164,84304,0.2874,64697,0,2769,119158,192,1395,37060,9270,1247,0.24454399447625746,0.24886106152182846,0.07767907539937785,0.23906696619377538,0.3058274935915943,0.26121503062406887,0.3083168609484399,0.0061,2003045,83967,134838,6974,13299476,581182,,,
2020-04-15,_WORLD,2316005,515526,115377,1685102,1855920,80873,2235131,121960,52228,85443,0.2998,66861,0,2572,119388,295,1390,38678,10332,1533,0.23112647670760902,0.22912306512252995,0.05290166996179215,0.27370247288587474,0.32323554513400976,0.287180296810862,0.32531801395157983,-0.0203,2080193,77148,143310,8472,13748654,634675,,,
2020-04-16,_WORLD,2329415,520762,117905,1690748,1874724,80383,2249032,127660,50896,88449,0.285,69232,0,2349,125311,253,1345,37318,10486,1494,0.2745466004591823,0.2802519681335059,0.09547837476020775,0.2587052074741626,0.29755221199191556,0.25617184995190767,0.2998166554086654,-0.007,2175744,95551,150586,7276,14259797,684109,,,
2020-04-17,_WORLD,2313190,512251,119246,1681693,1847488,76304,2236886,127539,53167,84970,0.2942,65857,0,2476,125063,102,1508,41482,8291,1784,0.23839334196795697,0.23507471150173445,0.13842155166008285,0.2732897359947002,0.30794024518957536,0.24750623441396508,0.311261284409956,0.0097,2263741,87997,158969,8383,15325191,729929,,,
2020-04-18,_WORLD,2263494,432915,116345,1714234,1808276,54744,2208750,122601,49584,82054,0.288,60129,0,4517,118084,51,1723,34739,11556,1515,0.26361172862416654,0.27221531077885275,0.043564776284744776,0.2495320499612061,0.2962993380529229,0.2453497309761722,0.2991748874254926,,2340981,77240,165127,6158,15494372,690717,,,
2020-04-19,_WORLD,2255587,434157,117800,1703630,1807464,52246,2203341,109376,52455,73219,0.3241,53734,0,3225,106151,74,2057,36775,12070,1479,0.23629725350106895,0.23504401907135958,0.08028689164042233,0.2579299687267877,0.34564855308043785,0.26201846545686086,0.3506052400675529,,2417586,76605,170366,5239,18720626,605041,,,
2020-04-20,_WORLD,2314459,504667,113219,1696573,1860658,74146,2240313,122762,65255,89266,0.3471,69830,0,2415,120347,173,5497,38558,19489,1538,0.25794253455814925,0.25632556835408815,0.2520581169732573,0.2666912807282022,0.37660624270756277,0.30039656311962987,0.380293739056741,-0.0038,2493604,76018,176245,5879,16756720,584178,,,
2020-04-21,_WORLD,2330351,522535,117891,1689925,1876678,78626,2251725,131306,59732,87026,0.3127,68005,0,1976,129330,95,3058,34584,20794,1201,0.2594869532683861,0.2587314850727499,0.05746991891060101,0.28571161035389603,0.33742317340265093,0.24210879785090664,0.3419287760819702,-0.0182,2569353,75749,183525,7280,17657008,701192,,,
2020-04-22,_WORLD,2360011,532328,122700,1704983,1910894,82399,2277612,125668,65003,80007,0.3409,62350,0,2246,123422,120,1549,48473,13311,1550,0.27749140693287494,0.28068279770034066,0.20785614505489397,0.26674947799021476,0.37195492949068476,0.2852302479593408,0.3765200895028699,0.0121,2650600,81247,190384,6859,18101687,817998,,,
2020-04-23,_WORLD,2288446,531508,116747,1640191,1850775,81925,2206520,121315,64974,84178,0.3488,64926,0,2474,118841,111,1241,50208,11701,1713,0.2852044246901707,0.2802397404540408,0.24301281193126195,0.3168030057259603,0.3854052702322528,0.2569558101472995,0.39184597961494905,0.0032,2734849,84249,197225,6841,20813970,827372,,,
2020-04-24,_WORLD,2343266,525075,118052,1700139,1906147,77767,2265499,139874,53881,89955,0.2781,72132,0,2483,137391,277,762,41839,9619,1384,0.25390646598244665,0.25722949595066913,0.04763524286736414,0.25579065903293213,0.2992864713170426,0.2328002414001207,0.3027466746234904,-0.0053,2818945,84096,204002,6777,20629255,956764,,,
2020-04-25,_WORLD,2279964,461712,117082,1701170,1837859,57874,2222090,150749,45353,96248,0.2313,78695,0,2519,148230,109,1473,32066,10222,1483,0.27571299735257465,0.28769706728386235,0.04082717822040336,0.2431731700543096,0.2367744839000029,0.2261048304213772,0.2373294235336342,,2901203,82258,209633,5631,20978824,837428,,,
2020-04-26,_WORLD,2267414,457666,125491,1684257,1826190,56272,2211142,131021,46537,100340,0.2621,79893,0,2149,128872,53,1796,33590,9538,1560,0.25953282474907297,0.26272792898233327,0.12583734529356136,0.252894736123892,0.2757089832852187,0.24456350456980774,0.2773937281041963,,2972791,71588,213610,3977,24297750,745769,,,
2020-04-27,_WORLD,2319830,529916,122292,1667622,1885946,83154,2236676,138212,52121,88617,0.2738,69733,0,2230,135982,98,1571,38108,10877,1467,0.2316946622338043,0.2329625160966399,0.2199743895243723,0.22533439566607702,0.28323838803990714,0.25328731097961865,0.2846774703057872,0.0093,3042983,70192,218367,4757,23337899,773980,,,
2020-04-28,_WORLD,2331803,536737,122760,1672306,1892180,83047,2248756,129596,55409,81626,0.2995,64693,0,2809,126787,271,2146,41366,10285,1341,0.2418089352686316,0.24440401689041338,0.23160159187534507,0.22825994886560227,0.3227186464665959,0.24135783245094986,0.3271490833856225,0.0154,3118523,75540,224956,6589,24051611,978975,,,
2020-04-29,_WORLD,2372086,555647,128310,1688129,1924134,84614,2287472,125049,60736,87559,0.3269,70958,0,2942,122107,131,3235,43138,12840,1392,0.259370937353364,0.2504306055217755,0.10068601096110374,0.33133671956419647,0.35650611071171817,0.2733770101250744,0.36121849519725846,0.0172,3195633,77110,231676,6720,25305417,1096018,,,
2020-04-30,_WORLD,2355472,558926,130878,1665668,1900252,87961,2267511,126181,51618,99187,0.2903,70371,0,2811,123370,105,1013,37864,11335,1301,0.2586932933717343,0.2604058851090024,0.08120141508305584,0.27958637712413054,0.3061827318100024,0.2616822429906542,0.3088380794761554,-0.0094,3279128,83495,237521,5845,27214354,1198336,,,
2020-05-01,_WORLD,2306559,520619,126503,1659437,1837417,80674,2225885,142259,47696,80595,0.2511,62867,0,4617,137642,85,1446,36143,8764,1258,0.257560137622743,0.26391553230594234,0.17632737924124872,0.22538857186615113,0.2607600024735638,0.23985352456515105,0.26187568192551336,-0.019,3367504,88376,242676,5155,27920932,1205748,,,
2020-05-02,_WORLD,2253148,464450,125626,1663072,1787331,60307,2192841,126082,53847,77342,0.2993,60913,0,12730,113352,112,1405,38966,11960,1404,0.2535310638481621,0.2570190070629284,0.04262631059171472,0.27283124435709055,0.3110581390650883,0.2236789297658863,0.3166752665978672,,3446704,79200,248175,5499,28879950,1014514,,,
2020-05-03,_WORLD,2262720,456652,130932,1675136,1818907,59122,2203598,124039,56822,72836,0.3142,56732,0,5214,118825,138,1855,34622,18633,1574,0.2558249038486685,0.25417791068161205,0.12383677252800608,0.27316244331451944,0.3384014384825918,0.2464600076540375,0.34451713633548015,,3523077,76373,251695,3520,32590442,963234,,,
2020-05-04,_WORLD,2314275,539418,125231,1649626,1869205,82015,2232260,124380,57447,81119,0.3159,64220,0,3534,120846,90,1859,33619,19728,2151,0.25072818207960273,0.2555412475041164,0.16556195134081664,0.23294151242583233,0.3368293569092891,0.2671641791044776,0.3408134522640946,-0.01,3600766,77689,255910,4215,31014922,958032,,,
2020-05-05,_WORLD,2333439,532811,122761,1677867,1886993,81283,2252156,127315,44339,83429,0.2583,61379,0,4170,123145,51,1934,29903,10424,2027,0.2079445621924193,0.20824506774002932,0.07595721383034043,0.223510319950482,0.2734587813620072,0.2313182811361981,0.27622093855922086,0.0052,3681268,80502,261740,5830,31463508,1101997,,,
2020-05-06,_WORLD,2366577,549505,127306,1689766,1922059,86972,2279605,124208,55145,85953,0.3075,67160,0,2660,121548,175,1353,35538,15137,2942,0.23701144857537715,0.23802044667586675,0.08593988809716006,0.25676000675856936,0.336519123189508,0.25849514563106796,0.34112182986415623,-0.0032,3771295,90027,268244,6504,32772922,1201080,,,
2020-05-07,_WORLD,2369523,565790,129948,1673785,1921554,87343,2282180,145349,52214,87454,0.2643,69470,0,2731,142618,41,3963,33900,12589,1721,0.23305828003969828,0.23480398774449388,0.14341773209490113,0.2329888468604136,0.27370729990941556,0.24987613542526838,0.2748388513354558,0.0066,3860002,88707,273556,5312,36037311,1254232,,,
2020-05-08,_WORLD,2332023,550347,129026,1652650,1878641,85615,2246408,134225,41522,86942,0.2363,70142,0,2895,131330,45,1560,30464,7909,1544,0.24567974489225902,0.26713932494363835,0.06220041681870404,0.16626038197430398,0.23802022810415321,0.2338971467623441,0.23823897318757817,0.004,3950280,90278,279104,5548,35740424,1345955,,,
2020-05-09,_WORLD,2238301,464217,124237,1649847,1783373,58813,2179488,124263,52810,89128,0.2982,72733,0,4540,119723,52,1029,40126,9919,1684,0.26141087685609554,0.2655058940562731,0.05171211324028405,0.27486029863427003,0.3044950512822605,0.27360688048736787,0.30596874572561894,,4035503,85223,283336,4232,36022412,1225010,,,
2020-05-10,_WORLD,2150588,428924,120369,1601295,1722893,51838,2098750,114255,57146,73561,0.3334,55503,0,2317,111938,37,2903,40197,12414,1595,0.28209941816710427,0.27975905745418106,0.07801373343488946,0.3161902488239451,0.3616160455630965,0.2653096729297147,0.3663838766633651,,4110479,74976,286904,3568,41046943,1036217,,,
2020-05-11,_WORLD,2309077,505544,122559,1680974,1872286,75716,2233361,110428,48822,77330,0.3066,62361,0,2395,108033,76,2929,36118,8255,1444,0.27786875204789535,0.2623352336683023,0.17888136703681587,0.3618968483628068,0.3410017445168994,0.24184581171237954,0.3462577482637013,-0.0013,4187110,76631,290395,3491,38590866,1068456,,,
2020-05-12,_WORLD,2318760,517898,124487,1676375,1891898,80744,2238016,117676,45451,74558,0.2786,60060,0,2652,115024,62,920,33622,8403,2444,0.2438508729994581,0.24168269019818373,0.1259823876619995,0.27934051949863864,0.29530507438725156,0.23807854137447404,0.29844599470772193,-0.0008,4271600,84490,295887,5492,40177685,1270059,,,
2020-05-13,_WORLD,2332703,530088,128142,1674473,1886650,81918,2250785,132634,50106,79394,0.2742,63029,0,2618,130016,808,2618,35666,9271,1743,0.2709976979556472,0.2746126566398589,0.25289335669883406,0.2527569324285013,0.286383328413343,0.24613245263340866,0.28831970297526466,-0.0092,4356580,84980,301034,5147,41785401,1446165,,,
2020-05-14,_WORLD,2017204,473384,114169,1429651,1613868,72835,1944369,107347,39434,86703,0.2687,72718,0,2905,104442,328,2433,25373,9703,1597,0.2614729634772776,0.2649788090679213,0.13081695858252354,0.26796721580791333,0.28582062548462134,0.24183381088825215,0.2883375232265821,-0.0063,4452811,96231,306198,5164,45514386,1510464,,,
2020-05-15,_WORLD,2265106,515470,130011,1619625,1812098,78013,2187093,110530,59905,89926,0.3515,71479,0,3787,106743,126,2340,46079,9156,2204,0.27765893021590593,0.27280299735410024,0.11057044323771527,0.3212284076919639,0.390253312172838,0.27140045916694,0.3969671424998379,-0.0021,4548543,95732,311426,5228,44900327,1673339,,,
2020-05-16,_WORLD,2252545,470761,133909,1647875,1813339,57343,2195202,121484,52404,95265,0.3014,78374,0,3849,117635,85,1798,38043,9530,2948,0.3024216508602108,0.31266891540465475,0.09262113461161794,0.278599046365649,0.31553166768366586,0.24821246169560776,0.3190077268611714,,4642982,94439,315613,4187,45395459,1399129,,,
2020-05-17,_WORLD,2232357,445639,126233,1660485,1795525,53924,2178433,112747,55601,90381,0.3303,75904,0,3358,109389,96,2703,37894,11386,3522,0.29913846501445057,0.29031752870966226,0.1381028751336249,0.36156299455363045,0.35537225294623914,0.28940123881624225,0.35880976501914097,,4721004,78022,318807,3194,51736065,1211732,,,
2020-05-18,_WORLD,2260788,511340,126368,1623080,1768145,73757,2187031,116037,48332,69595,0.294,54630,0,3042,112995,81,1973,34586,9007,2685,0.28836683294681503,0.2946497624360615,0.13882124260560416,0.27305481717084984,0.31347453164466577,0.2681272822117893,0.31592812117790947,0.0196,4810171,89167,322574,3767,48506286,1216379,,,
2020-05-19,_WORLD,2307769,531894,131372,1644503,1855360,83299,2224470,133383,48808,114234,0.2679,98567,0,2704,130679,101,1331,35323,9785,2268,0.282354927183758,0.2848952745201287,0.2960017736264474,0.2694837335622553,0.27732174217080013,0.24896127638357984,0.27874584814647907,-0.0082,4906946,96775,327227,4653,50110539,1427378,,,
2020-05-20,_WORLD,2320918,541019,131859,1648040,1864178,85251,2235667,123882,60016,94972,0.3264,79612,0,2901,120981,45,1970,47433,8744,1824,0.2839295328482497,0.2782322147661815,0.2229352252995282,0.3190704291270939,0.3564963757519228,0.24583333333333332,0.36200615721647345,0.0091,5008824,101878,332008,4781,52000724,1559564,,,
2020-05-21,_WORLD,2230717,517619,124506,1588592,1794274,80709,2150007,121708,57245,84525,0.3199,70501,0,2936,118772,138,1738,44019,9471,1879,0.24531059151454793,0.24266913659333778,0.12328978441231161,0.27430474452241965,0.35256985309246536,0.2432687765706188,0.35859805130520866,-0.0008,5115468,106644,336676,4668,54256548,1492882,,,
2020-05-22,_WORLD,2268871,535922,133363,1599586,1829020,83167,2185704,117879,56524,87872,0.3241,71223,0,3519,114360,684,1281,42666,9898,1995,0.2557260120909925,0.25817843105908217,0.1889860002308435,0.2505647281457005,0.358912930179385,0.25666367175801136,0.36499412204766485,0.0001,5221889,106421,341933,5257,54895550,1585036,,,
2020-05-23,_WORLD,2256409,452657,135972,1667780,1841055,58193,2198216,119078,66213,71612,0.3573,58922,0,7491,111587,96,25209,30684,8397,1827,0.27321690661179904,0.27548679861060826,0.11062287577292441,0.27749951704693077,0.37908851571447694,0.33298129149064576,0.3814791057152244,,5326694,104805,345856,3923,56335775,1478197,,,
2020-05-24,_WORLD,2224544,423775,135622,1665147,1810215,52722,2171822,103364,44361,66736,0.3003,54279,0,5622,97742,95,7075,25075,10844,1272,0.2815647178880736,0.276112773591367,0.09426297511335945,0.3312189451649822,0.32222699075338457,0.25045955882352944,0.32710737947414475,,5420905,94211,348873,3017,60501446,1230768,,,
2020-05-25,_WORLD,2240275,467760,137558,1634957,1808112,64620,2175655,107603,36034,79329,0.2509,66601,0,2928,104675,38,1585,21697,11515,1199,0.30307279005177823,0.31666680609742137,0.0698153943739218,0.24847775907521039,0.2590349283262669,0.22491517207949588,0.26130869700983084,0.0117,5507621,86716,350086,1213,59171030,1205310,,,
2020-05-26,_WORLD,2172667,488850,129443,1554374,1747364,77566,2095101,100684,41074,86643,0.2897,69281,0,2744,97940,373,1733,27771,9449,1748,0.26474722148407914,0.2649529585579701,0.09403758489517862,0.29195344476287255,0.30828762172045754,0.2653641881638847,0.3108360736970134,0.0099,5601588,93967,354330,4244,60271593,1472436,,,
2020-05-27,_WORLD,2246584,519018,137277,1590289,1811859,85302,2161282,104488,43737,78915,0.2951,65125,0,2786,101702,318,1074,30246,10659,1440,0.28743488168039505,0.29358107621397994,0.11431627788329297,0.27336556084266217,0.3156201645085105,0.25837404047452894,0.3191675675675676,0.0075,5704350,102762,359383,5053,61000157,1697201,,,
2020-05-28,_WORLD,2266298,513939,135866,1616493,1841183,81847,2184451,106269,49727,73973,0.3188,60782,0,3168,103101,124,651,35511,12023,1418,0.2229803516985685,0.2158043455672383,0.21562984704479463,0.2642815508690427,0.34702187282541236,0.28156329651656753,0.3508565854047005,0.0018,5823633,119283,363945,4562,64837353,1712732,,,
2020-05-29,_WORLD,2217867,512364,130922,1574581,1780544,75009,2142858,149493,32983,67956,0.1808,55995,0,3978,145515,164,3366,18273,9242,1938,0.2539351745977773,0.2580742981483944,0.23085180358931706,0.23047607982511958,0.19709354364750983,0.24687854710556187,0.19476754463496554,-0.0033,5944535,120902,368558,4613,65319734,1725931,,,
2020-05-30,_WORLD,2092140,412816,123838,1555486,1655662,51104,2041036,95188,27833,55098,0.2262,44875,0,1967,93221,65,1088,18856,6286,1538,0.28767380713157936,0.3015329471069787,0.026566802307227584,0.22836357341579316,0.23263213922058687,0.23428079242032732,0.2325629061622117,,6081050,136515,372583,4025,66852014,1603767,,,
2020-05-31,_WORLD,2122938,389811,128377,1604750,1679268,45558,2077380,66894,27883,49233,0.2942,38513,0,1266,65628,42,769,20013,5741,1318,0.264215307290358,0.26387723405265057,0.041085966294475085,0.2887482869530587,0.3223879668372505,0.24546293448169793,0.3264851404043383,,6187458,106408,375274,2691,73028604,1381609,,,
2020-06-01,_WORLD,2165634,451474,124504,1589656,1715634,62665,2102969,69454,25929,57087,0.2718,46940,0,1843,67611,76,4769,16373,2799,1912,0.28308387113468414,0.2924522277415652,0.13223322169120796,0.22575636575177688,0.2984216283794343,0.22978457695910084,0.30203826476055734,0.0094,6283452,95994,378350,3076,70261184,1340076,,,
2020-06-02,_WORLD,2168682,454514,128960,1585208,1732274,69469,2099213,79970,43428,68439,0.3519,57400,0,2161,77809,129,1994,37122,3121,1062,0.27702281725911637,0.2828876470079462,0.17528593318522262,0.2514697998947414,0.3950168581061775,0.22916666666666666,0.40085661212271795,0.0139,6405417,121965,383030,4680,71403239,1659479,,,
2020-06-03,_WORLD,2200220,474900,130773,1594547,1741499,69454,2130766,116018,38242,64017,0.2479,53835,0,3999,112019,134,1139,32276,3787,906,0.293687716269226,0.3130805170710882,0.14541555644023443,0.1885738421255731,0.2619634538962919,0.20813648293963255,0.263824727952588,0.0174,6519655,114238,388469,5439,72840213,1811350,,,
2020-06-04,_WORLD,2186934,467422,129921,1589591,1714816,70482,2116452,83617,28022,77970,0.251,60108,0,2572,81045,93,1745,18789,5744,1651,0.27952097913904045,0.29208347323661366,0.10398626434967076,0.20517656242245513,0.26777248020086275,0.23449769834822637,0.26949876376713866,-0.0002,6650609,130954,393502,5033,77393489,1920458,,,
2020-06-05,_WORLD,2189596,468005,132521,1589070,1748082,71148,2118448,88258,30609,77987,0.2575,66765,0,3439,84819,113,1283,24897,3408,908,0.2673920177508709,0.27867745474655303,0.11906098629590608,0.22709337038434796,0.2778809488436587,0.20169909564264182,0.28148541939499244,0.0141,6781832,131223,398083,4581,76640342,1922647,,,
2020-06-06,_WORLD,2071558,407299,129436,1534823,1660102,49977,2021581,109676,32216,60819,0.227,50761,0,2454,107222,66,1086,25420,4724,920,0.31710540199545495,0.32601310596327837,0.01562959178682133,0.33265478750201627,0.2331987563227992,0.23166501486620417,0.23325844430088036,,6915569,133737,401857,3774,78270641,1698842,,,
2020-06-07,_WORLD,2010238,383600,124850,1501788,1570704,46819,1963419,96460,27798,54958,0.2237,44517,0,1370,95090,79,955,20801,4682,1281,0.3207955301785046,0.3241793273897685,0.08368955089247007,0.31789516590894257,0.23262400405540923,0.1994425518736451,0.233848298557945,,7027932,112363,404597,2740,84810921,1495409,,,
2020-06-08,_WORLD,2084343,480895,127908,1475540,1671483,72895,2011448,122611,27706,70469,0.1843,59289,0,1734,120877,88,648,22453,3593,924,0.29956369742106065,0.318196102456593,0.038758887642997814,0.20468990373013773,0.1938833556697552,0.15615866388308977,0.1957099679561697,0.0087,7130429,102497,408302,3705,81551871,1462377,,,
2020-06-09,_WORLD,2108000,488937,130006,1489057,1691812,75514,2032486,107768,30548,70067,0.2209,59198,0,1987,105781,50,947,21806,6212,1533,0.29544864992218,0.30744480045215566,0.22768849533940816,0.20688790655449865,0.22978082509189338,0.17304364545279755,0.2330688832928487,-0.0115,7255487,125058,413081,4779,83269695,1746095,,,
2020-06-10,_WORLD,2029780,470341,123596,1435843,1632270,75435,1954345,89541,25375,61468,0.2208,51597,0,1791,87750,56,800,18960,3803,1756,0.2609795385310128,0.26537005916344847,0.1316853620191625,0.24779658320515033,0.23425127972526405,0.20954979536152796,0.23548299319727892,-0.0078,7390592,135105,418122,5041,84997570,1931398,,,
2020-06-11,_WORLD,2094648,495691,128963,1469994,1698344,80260,2014388,52418,16805,36180,0.2428,29811,0,1038,51380,57,600,13121,1998,1029,0.29714136364190286,0.3187669188563507,0.12300558336562935,0.15235083564590757,0.2518630214821128,0.24502784407319014,0.25226037692218756,-0.0255,7528611,138019,422768,4646,88931585,1944537,,,
2020-06-12,_WORLD,1932322,421236,109770,1401316,1577845,66373,1865948,87923,39575,66425,0.3104,54868,0,2165,85758,38,934,32914,4605,1084,0.33003735555597263,0.34250324380262287,0.10370902682626355,0.25353288121403966,0.3237479952110958,0.26309696092619395,0.32621087643830143,0.0089,7657375,128764,426980,4212,88375933,1976614,,,
2020-06-13,_WORLD,2035743,407287,117246,1511210,1625934,50913,1984829,99749,42556,66507,0.299,56729,0,2256,97493,36,655,31289,7848,2728,0.2980026053961545,0.3029032375145717,0.015835133644989934,0.31956669945357435,0.3150816076142321,0.28326063249727373,0.3162047729022325,,7792664,135289,431096,4116,91497466,1746075,,,
2020-06-14,_WORLD,1985269,368513,107108,1509648,1584931,48191,1937078,85220,24311,71098,0.222,60819,0,1774,83446,16,682,16815,4096,2702,0.30570766766939383,0.3207689022237016,0.06454249962082168,0.2032528238742877,0.2321433181032035,0.19052016004924593,0.23396516186396152,,7924948,132284,434495,3399,97384092,1537728,,,
2020-06-15,_WORLD,2134601,439979,116330,1578292,1739177,69833,2064768,72491,32068,119548,0.3067,106702,0,1992,70499,62,409,21881,8527,1189,0.30233360927698827,0.3028522555986251,0.2957901314846512,0.2989859782751107,0.33979124964255075,0.19496532237349087,0.34832770602752583,0.0006,8044606,119658,437915,3420,95115742,1566653,,,
2020-06-16,_WORLD,2185287,465780,119063,1600444,1771036,73022,2112265,99917,46321,197768,0.3168,183326,0,2444,97473,83,1079,36045,7436,1678,0.30297743556934115,0.2909415700592063,0.3603361420865109,0.37639956989133594,0.35731812787867817,0.19399277326106595,0.3649300073676455,0.0113,8186690,142084,444628,6713,96493463,1929248,,,
2020-06-17,_WORLD,2203529,490410,127162,1585957,1798823,76065,2127463,103920,42455,92091,0.29,79862,0,2493,101427,21,862,35050,4823,1699,0.28186234161883483,0.29132874511493834,0.13126800595613258,0.22875696418943875,0.31725820894053747,0.20344106021855382,0.32228798060127817,0.0002,8330430,143740,449776,5148,96479118,2068748,,,
2020-06-18,_WORLD,2116328,479887,128045,1508396,1724142,75637,2040691,162410,30206,71101,0.1568,60580,0,2085,160325,61,1068,24762,2982,1333,0.30766925662503314,0.326845934004123,0.2809968600742263,0.18004177662907664,0.14543377414664543,0.20930232558139536,0.14345371090822132,-0.0039,8471489,141059,454693,4917,103919341,2066319,,,
2020-06-19,_WORLD,2096800,458871,128537,1509392,1707031,70448,2026350,178348,31660,72986,0.1508,62008,0,2056,176292,85,508,26853,3112,1102,0.2429039922186022,0.2615453606214659,0.1956362237165575,0.1490040201214641,0.13537615256927532,0.2078664029883542,0.13332087343861945,0.0034,8651402,179913,460762,6069,101977396,2147674,,,
2020-06-20,_WORLD,2052673,404689,132945,1515039,1679070,53539,1999134,95369,24931,54873,0.2072,46375,0,1829,93540,33,636,20314,2514,1434,0.32691919108747325,0.35526346164006206,0.030076937235097075,0.18845801027865552,0.20011089676204558,0.2080473372781065,0.19970367491681038,,8808849,157447,464876,4114,104576216,1941228,,,
2020-06-21,_WORLD,1873971,342117,116141,1415713,1526997,43238,1830732,72018,19708,49235,0.2149,41774,0,1221,70797,35,505,15781,2280,1107,0.3485477797652696,0.3524463090997842,0.07523965242829066,0.3364939440485448,0.21478338958907503,0.19282758620689655,0.21608897491839044,,8936549,127700,468889,4013,110655192,1603579,,,
2020-06-22,_WORLD,2071795,442713,121113,1507969,1691054,68783,2003012,83476,24687,61216,0.2282,52021,0,2094,81382,259,377,19724,3149,1178,0.24835690757058743,0.2586539767215829,0.13000363279919583,0.19201703289319644,0.23136841251166376,0.21044195099610716,0.23268180511641276,-0.0017,9075905,139356,472457,3568,108721804,1708680,,,
2020-06-23,_WORLD,2194165,470419,129384,1594362,1803594,74138,2120027,94153,32018,65298,0.2538,55196,0,2501,91652,44,717,24797,5122,1338,0.281796985166055,0.296101206779509,0.12392793917289796,0.2278759586272683,0.268642492411229,0.21086134871692858,0.27227481336051124,0.0044,9242702,166797,477679,5222,108598764,2018793,,,
2020-06-24,_WORLD,2152878,456905,127132,1568841,1775703,74355,2078523,84071,27937,63006,0.2494,53796,0,1958,82113,164,836,22947,3014,976,0.23667539036749233,0.24784792018866234,0.11811869043886032,0.18260087183378224,0.273311191018638,0.17938931297709923,0.2798109940422035,-0.0136,9415278,172576,482869,5190,201225090,2216665,,,
2020-06-25,_WORLD,2136602,469941,136340,1530321,1762388,73631,2062971,107479,33430,63293,0.2372,53427,0,2694,104785,62,491,23298,8409,1170,0.27305015854846115,0.28680666322967113,0.2003117088665201,0.19789336321516976,0.24712564798293865,0.22787996127783156,0.24823566196176522,0.0048,9593657,178379,487559,4690,117313967,2240766,,,
2020-06-26,_WORLD,2130022,446115,134132,1549775,1756247,66800,2063222,94514,39885,65337,0.2968,54573,0,2470,92044,22,967,28446,9647,803,0.24471391682079052,0.24523233622636842,0.03902127945608535,0.2672111061413428,0.31580824345645925,0.23581457972687056,0.32057021812560826,-0.0085,9785242,191585,492307,4748,115455149,2294377,,,
2020-06-27,_WORLD,2066864,399690,134125,1533049,1704918,51857,2015006,88266,34702,58368,0.2822,46434,0,2410,85856,41,546,28473,4586,1056,0.2862430427347682,0.3002828308454667,0.01922218235516677,0.26234628038189683,0.2925639359754297,0.22419448196025468,0.29702285081538154,,9963368,178126,496774,4467,117745496,2106746,,,
2020-06-28,_WORLD,2044047,362213,120944,1560890,1687537,46089,1997958,78054,27348,54479,0.2595,43615,0,2071,75983,25,546,20756,3560,2461,0.2777464978958553,0.2892511588266316,0.019702859871635746,0.25418626951462675,0.2749609929576475,0.2325635103926097,0.27770876053344506,,10127234,163866,499943,3169,126235416,1870066,,,
